IL,XL,X,Y,Z
3.2,273.0,455614.95,7323525.57,3372.713
3.2,275.6,455625.24,7323542.38,3376.121
3.2,278.1,455635.52,7323559.18,3379.598
3.2,280.7,455645.83,7323575.95,3382.977
3.2,283.3,455656.15,7323592.69,3386.119
3.2,285.9,455666.50,7323609.40,3388.936
3.2,288.4,455676.88,7323626.08,3391.346
3.2,291.0,455687.27,7323642.73,3393.268
3.2,293.6,455697.68,7323659.37,3394.682
3.2,296.2,455708.10,7323676.00,3395.648
3.2,298.7,455718.52,7323692.63,3396.232
3.2,301.3,455728.94,7323709.28,3396.499
3.2,303.9,455739.36,7323725.93,3396.530
3.2,306.5,455749.78,7323742.59,3396.423
3.2,309.0,455760.20,7323759.25,3396.273
3.2,311.6,455770.63,7323775.89,3396.177
3.2,314.2,455781.06,7323792.53,3396.223
3.2,316.8,455791.49,7323809.17,3396.495
3.2,319.4,455801.90,7323825.84,3397.076
3.2,321.9,455812.28,7323842.54,3398.030
3.2,324.5,455822.63,7323859.28,3399.262
3.2,327.1,455832.95,7323876.04,3400.591
3.2,329.7,455843.24,7323892.81,3401.837
3.2,332.2,455853.51,7323909.58,3402.842
3.2,334.8,455863.76,7323926.36,3403.582
3.2,337.4,455874.00,7323943.15,3404.080
3.2,340.0,455884.22,7323959.95,3404.363
3.2,342.5,455894.43,7323976.76,3404.457
3.2,345.1,455904.64,7323993.59,3404.402
3.2,347.7,455914.84,7324010.43,3404.241
3.2,350.3,455925.04,7324027.27,3404.017
3.2,352.8,455935.25,7324044.12,3403.762
3.2,355.4,455945.45,7324060.96,3403.480
3.2,358.0,455955.65,7324077.80,3403.170
3.2,360.6,455965.84,7324094.64,3402.829
3.2,363.1,455976.03,7324111.48,3402.458
3.2,365.7,455986.21,7324128.33,3402.057
3.2,368.3,455996.37,7324145.21,3401.625
3.2,370.9,456006.52,7324162.13,3401.165
3.2,373.4,456016.65,7324179.10,3400.655
