IL,XL,X,Y,Z
3.2,311.6,455771.24,7323776.51,3378.909
3.2,314.2,455781.61,7323793.20,3379.848
3.2,316.8,455791.98,7323809.91,3380.925
3.2,319.4,455802.33,7323826.62,3382.140
3.2,321.9,455812.67,7323843.36,3383.487
3.2,324.5,455823.00,7323860.12,3384.887
3.2,327.1,455833.31,7323876.89,3386.230
3.2,329.7,455843.61,7323893.67,3387.401
3.2,332.2,455853.89,7323910.44,3388.305
3.2,334.8,455864.15,7323927.21,3388.952
3.2,337.4,455874.41,7323943.99,3389.392
3.2,340.0,455884.66,7323960.76,3389.673
3.2,342.5,455894.90,7323977.54,3389.837
3.2,345.1,455905.13,7323994.33,3389.891
3.2,347.7,455915.37,7324011.13,3389.833
3.2,350.3,455925.61,7324027.93,3389.660
3.2,352.8,455935.84,7324044.74,3389.377
3.2,355.4,455946.08,7324061.56,3389.003
3.2,358.0,455956.31,7324078.38,3388.561
3.2,360.6,455966.53,7324095.20,3388.073
3.2,363.1,455976.75,7324112.02,3387.557
3.2,365.7,455986.94,7324128.87,3387.015
3.2,368.3,455997.12,7324145.74,3386.450
3.2,370.9,456007.29,7324162.65,3385.863
3.2,373.4,456017.43,7324179.61,3385.225
