IL,XL,K,X,Y,Z
150,890,17,460016.349,7326037.301,2843.175
150,890,18,460016.859,7326037.285,2843.910
150,890,19,460017.829,7326037.271,2845.324
150,890,20,460023.947,7326037.092,2854.158
150,890,21,460035.579,7326036.699,2870.910
150,900,0,460008.571,7326120.309,2761.443
150,900,1,460015.344,7326120.291,2771.178
150,900,2,460022.240,7326120.273,2781.088
150,900,3,460026.162,7326120.262,2786.723
150,900,4,460028.105,7326120.256,2789.515
150,900,5,460029.229,7326120.255,2791.131
150,900,6,460030.656,7326120.254,2793.184
150,900,7,460032.385,7326120.254,2795.673
150,900,8,460033.250,7326120.254,2796.917
150,900,9,460035.326,7326120.258,2799.908
150,900,10,460038.582,7326120.263,2804.597
150,900,11,460039.995,7326120.263,2806.630
150,900,12,460043.613,7326120.253,2811.830
150,900,13,460050.392,7326120.234,2821.568
150,900,14,460057.183,7326120.214,2831.326
150,900,15,460063.408,7326120.197,2840.270
150,900,16,460066.968,7326120.187,2845.385
150,900,17,460068.203,7326120.184,2847.160
150,900,18,460068.703,7326120.183,2847.879
150,900,19,460069.553,7326120.200,2849.115
150,900,20,460075.220,7326120.215,2857.282
150,900,21,460086.140,7326120.195,2872.986
150,910,0,460062.059,7326201.462,2766.899
150,910,1,460068.609,7326201.653,2776.245
150,910,2,460075.397,7326201.850,2785.930
150,910,3,460079.251,7326201.959,2791.428
150,910,4,460081.121,7326202.013,2794.095
150,910,5,460082.206,7326202.045,2795.645
150,910,6,460083.594,7326202.088,2797.626
150,910,7,460085.283,7326202.140,2800.040
150,910,8,460086.128,7326202.167,2801.247
150,910,9,460088.083,7326202.232,2804.042
150,910,10,460091.176,7326202.333,2808.465
150,910,11,460092.535,7326202.376,2810.406
150,910,12,460096.118,7326202.478,2815.518
150,910,13,460102.845,7326202.668,2825.113
150,910,14,460109.572,7326202.859,2834.709
150,910,15,460115.741,7326203.035,2843.509
150,910,16,460119.259,7326203.135,2848.528
150,910,17,460120.466,7326203.170,2850.249
150,910,18,460120.960,7326203.185,2850.954
150,910,19,460121.704,7326203.225,2852.029
150,910,20,460127.004,7326203.408,2859.613
150,910,21,460137.371,7326203.717,2874.411
150,920,0,460116.576,7326282.590,2772.477
150,920,1,460122.909,7326283.010,2781.519
150,920,2,460129.585,7326283.450,2791.046
150,920,3,460133.370,7326283.697,2796.447
150,920,4,460135.168,7326283.815,2799.012
150,920,5,460136.212,7326283.884,2800.502
150,920,6,460137.554,7326283.974,2802.418
150,920,7,460139.193,7326284.085,2804.760
150,920,8,460140.012,7326284.141,2805.930
150,920,9,460141.834,7326284.269,2808.536
150,920,10,460144.745,7326284.473,2812.699
150,920,11,460146.040,7326284.562,2814.548
150,920,12,460149.573,7326284.789,2819.586
150,920,13,460156.225,7326285.216,2829.072
150,920,14,460162.874,7326285.642,2838.553
150,920,15,460168.984,7326286.033,2847.266
150,920,16,460172.464,7326286.256,2852.228
150,920,17,460173.644,7326286.331,2853.911
150,920,18,460174.131,7326286.363,2854.606
150,920,19,460174.763,7326286.425,2855.519
150,920,20,460179.712,7326286.774,2862.599
150,920,21,460189.586,7326287.418,2876.689
150,930,0,460171.986,7326363.623,2777.488
150,930,1,460177.966,7326364.304,2786.202
150,930,2,460184.424,7326365.039,2795.613
150,930,3,460188.088,7326365.453,2800.952
150,930,4,460189.789,7326365.645,2803.429
150,930,5,460190.774,7326365.758,2804.866
150,930,6,460192.047,7326365.904,2806.722
150,930,7,460193.607,7326366.084,2808.997
150,930,8,460194.387,7326366.175,2810.135
150,930,9,460196.050,7326366.373,2812.563
150,930,10,460198.732,7326366.692,2816.480
150,930,11,460199.940,7326366.832,2818.242
150,930,12,460203.363,7326367.213,2823.226
150,930,13,460209.831,7326367.933,2832.642
150,930,14,460216.298,7326368.651,2842.056
150,930,15,460222.257,7326369.311,2850.732
150,930,16,460225.648,7326369.687,2855.668
150,930,17,460226.784,7326369.813,2857.322
150,930,18,460227.256,7326369.866,2858.009
150,930,19,460227.778,7326369.947,2858.783
150,930,20,460232.293,7326370.484,2865.376
150,930,21,460241.474,7326371.515,2878.746
150,940,0,460226.908,7326444.529,2780.265
150,940,1,460232.526,7326445.507,2788.739
150,940,2,460238.742,7326446.589,2798.114
150,940,3,460242.262,7326447.198,2803.421
150,940,4,460243.857,7326447.474,2805.827
150,940,5,460244.779,7326447.636,2807.218
150,940,6,460245.976,7326447.846,2809.025
150,940,7,460247.448,7326448.105,2811.247
150,940,8,460248.184,7326448.234,2812.357
150,940,9,460249.682,7326448.507,2814.624
150,940,10,460252.126,7326448.948,2818.320
150,940,11,460253.241,7326449.146,2820.003
150,940,12,460256.528,7326449.711,2824.956
150,940,13,460262.756,7326450.782,2834.343
150,940,14,460268.975,7326451.850,2843.716
150,940,15,460274.709,7326452.834,2852.356
150,940,16,460277.960,7326453.392,2857.256
150,940,17,460279.035,7326453.576,2858.875
150,940,18,460279.483,7326453.654,2859.551
150,940,19,460279.918,7326453.752,2860.220
150,940,20,460283.991,7326454.494,2866.383
150,940,21,460292.446,7326455.969,2879.137
150,950,0,460280.124,7326525.365,2779.674
150,950,1,460285.606,7326526.685,2788.206
150,950,2,460291.779,7326528.166,2797.811
150,950,3,460295.260,7326528.999,2803.226
150,950,4,460296.801,7326529.368,2805.624
150,950,5,460297.688,7326529.581,2807.005
150,950,6,460298.845,7326529.861,2808.806
150,950,7,460300.272,7326530.207,2811.029
150,950,8,460300.986,7326530.380,2812.140
150,950,9,460302.366,7326530.724,2814.293
150,950,10,460304.644,7326531.289,2817.846
150,950,11,460305.697,7326531.546,2819.488
150,950,12,460308.941,7326532.319,2824.531
150,950,13,460315.095,7326533.785,2834.103
150,950,14,460321.223,7326535.245,2843.632
150,950,15,460326.876,7326536.594,2852.424
150,950,16,460330.074,7326537.358,2857.397
150,950,17,460331.115,7326537.607,2859.016
150,950,18,460331.552,7326537.711,2859.695
150,950,19,460331.924,7326537.823,2860.286
150,950,20,460335.703,7326538.770,2866.183
150,950,21,460343.713,7326540.714,2878.654
150,960,0,460334.170,7326606.265,2779.933
150,960,1,460339.424,7326607.936,2788.353
150,960,2,460345.438,7326609.843,2797.988
150,960,3,460348.814,7326610.911,2803.397
150,960,4,460350.276,7326611.373,2805.738
150,960,5,460351.114,7326611.639,2807.080
150,960,6,460352.212,7326611.989,2808.840
150,960,7,460353.573,7326612.423,2811.020
150,960,8,460354.253,7326612.641,2812.110
150,960,9,460355.501,7326613.049,2814.113
150,960,10,460357.587,7326613.729,2817.460
150,960,11,460358.565,7326614.043,2819.028
150,960,12,460361.715,7326615.035,2824.070
150,960,13,460367.701,7326616.919,2833.652
150,960,14,460373.654,7326618.793,2843.178
150,960,15,460379.176,7326620.536,2852.017
150,960,16,460382.305,7326621.525,2857.024
150,960,17,460383.311,7326621.843,2858.634
150,960,18,460383.735,7326621.977,2859.312
150,960,19,460384.050,7326622.097,2859.824
150,960,20,460387.547,7326623.247,2865.436
150,960,21,460395.158,7326625.688,2877.627
150,970,0,460387.340,7326686.577,2778.694
150,970,1,460392.180,7326688.557,2786.770
150,970,2,460397.839,7326690.869,2796.215
150,970,3,460401.025,7326692.168,2801.534
150,970,4,460402.379,7326692.719,2803.793
150,970,5,460403.152,7326693.036,2805.084
150,970,6,460404.176,7326693.455,2806.793
150,970,7,460405.450,7326693.978,2808.921
150,970,8,460406.087,7326694.239,2809.984
150,970,9,460407.194,7326694.703,2811.833
150,970,10,460409.073,7326695.486,2814.971
150,970,11,460409.967,7326695.856,2816.465
150,970,12,460413.013,7326697.093,2821.555
150,970,13,460418.863,7326699.471,2831.334
150,970,14,460424.747,7326701.862,2841.174
150,970,15,460430.271,7326704.108,2850.416
